repo_name,link_url,node_1_type,node_1_id,node_1_author,node_1_num_comment,node_2_type,node_2_id,node_2_author,node_2_num_commentslink_type
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/237#issuecomment-354364955,issue,237,https://github.com/muresanandrei,5,issue,202,https://github.com/mdchristians,5,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/238#issuecomment-555604302,issue,238,https://github.com/afirulaf,34,issue,369,https://github.com/sani723,6,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/pull/734#issuecomment-682093051,pull_request,734,https://github.com/Titozzz,31,pull_request,750,https://github.com/Titozzz,1,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/754#issuecomment-693522299,issue,754,https://github.com/kickbk,3,pull_request,678,https://github.com/bd-arc,91,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/242#issuecomment-356228792,issue,242,https://github.com/swaroopa94,2,issue,195,https://github.com/bd-arc,3,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/pull/745#issuecomment-694175552,pull_request,745,https://github.com/alfonsosn,5,issue,756,https://github.com/ajacquierbret,4,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/195#issuecomment-359729602,issue,195,https://github.com/bd-arc,3,issue,244,https://github.com/iremlopsum,5,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/247#issuecomment-369867453,issue,247,https://github.com/pcooney10,15,issue,235,https://github.com/akyker20,3,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/760#issuecomment-696381257,issue,760,https://github.com/ugrdursun,4,pull_request,678,https://github.com/bd-arc,91,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/363#issuecomment-407791298,issue,363,https://github.com/lukasgjetting,8,issue,250,https://github.com/bd-arc,29,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/257#issue-293096303,issue,257,https://github.com/bd-arc,6,issue,275,https://github.com/QQizi,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/pull/260#issuecomment-363372147,pull_request,260,https://github.com/mkuczera,6,issue,203,https://github.com/bd-arc,28,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/159#issuecomment-378659221,issue,159,https://github.com/bernardakl,12,issue,261,https://github.com/filiipake,2,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/262#issuecomment-370386484,issue,262,https://github.com/jordangrant,18,issue,275,https://github.com/QQizi,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/257#issue-293096303,issue,257,https://github.com/bd-arc,6,issue,264,https://github.com/hardcodet,31,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/787#issuecomment-768344273,issue,787,https://github.com/MohitGoel9456,9,pull_request,678,https://github.com/bd-arc,91,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/257#issue-293096303,issue,257,https://github.com/bd-arc,6,issue,275,https://github.com/QQizi,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/277#issue-300932101,issue,277,https://github.com/barron9,1,issue,9,https://github.com/cbilgili,11,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/278#issue-301830227,issue,278,https://github.com/LukasNavickas,1,issue,257,https://github.com/bd-arc,6,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/357#issuecomment-405837193,issue,357,https://github.com/nlwiskus,8,issue,282,https://github.com/EJohnF,12,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/159#issuecomment-378659221,issue,159,https://github.com/bernardakl,12,issue,288,https://github.com/GarimaMathur07,1,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/292#issuecomment-375967343,issue,292,https://github.com/dwilt,2,issue,238,https://github.com/afirulaf,34,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/341#issuecomment-399352353,issue,341,https://github.com/geolabZura,2,issue,296,https://github.com/marcmo,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/809#issue-797086857,issue,809,https://github.com/andresarezo,16,pull_request,368,https://github.com/muhamad-rizki,14,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/313#issue-317466741,issue,313,https://github.com/neilzhengzx,2,issue,302,https://github.com/cyphire,1,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/232#issuecomment-410414342,issue,232,https://github.com/jaroslav-kubicek,18,issue,303,https://github.com/xiaoshuangshuang,1,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/232#issuecomment-410414342,issue,232,https://github.com/jaroslav-kubicek,18,issue,304,https://github.com/xiaoshuangshuang,1,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/363#issue-344114701,issue,363,https://github.com/lukasgjetting,8,issue,313,https://github.com/neilzhengzx,2,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/316#issuecomment-386299915,issue,316,https://github.com/QQizi,3,issue,203,https://github.com/bd-arc,28,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/835#issuecomment-830482048,issue,835,https://github.com/devWaleed,2,issue,102,https://github.com/mazing,46,other
archriss/react-native-snap-carousel,,issue,203,https://github.com/bd-arc,28,issue,325,https://github.com/PabloJimenez,4,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/840#issuecomment-884391125,issue,840,https://github.com/MWaqasHussain-dev,8,pull_request,842,https://github.com/Chathula,9,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/329#issuecomment-407285466,issue,329,https://github.com/amitassaraf,21,issue,349,https://github.com/sridhard,11,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/840#issuecomment-884391125,issue,840,https://github.com/MWaqasHussain-dev,8,pull_request,842,https://github.com/Chathula,9,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/328#issuecomment-391975084,issue,328,https://github.com/jarecsni,2,issue,180,https://github.com/ethanyuwang,2,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/337#issuecomment-396153889,issue,337,https://github.com/Devid2727,6,issue,203,https://github.com/bd-arc,28,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/338#issuecomment-395994813,issue,338,https://github.com/Devid2727,4,issue,202,https://github.com/mdchristians,5,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/341#issuecomment-399352353,issue,341,https://github.com/geolabZura,2,issue,296,https://github.com/marcmo,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/344#issue-336201497,issue,344,https://github.com/sridhard,1,issue,296,https://github.com/marcmo,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/358#issuecomment-405835946,issue,358,https://github.com/nguyenvanphuc2203,8,issue,347,https://github.com/nguyenvanphuc2203,2,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/329#issuecomment-407285466,issue,329,https://github.com/amitassaraf,21,issue,349,https://github.com/sridhard,11,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/357#issuecomment-405837193,issue,357,https://github.com/nlwiskus,8,issue,282,https://github.com/EJohnF,12,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/358#issuecomment-405835946,issue,358,https://github.com/nguyenvanphuc2203,8,issue,347,https://github.com/nguyenvanphuc2203,2,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/395#issue-360728537,issue,395,https://github.com/zeropaper,1,issue,363,https://github.com/lukasgjetting,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/189#issuecomment-603014215,issue,189,https://github.com/AdamPD,30,pull_request,368,https://github.com/muhamad-rizki,14,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/238#issuecomment-555604302,issue,238,https://github.com/afirulaf,34,issue,369,https://github.com/sani723,6,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/884#issue-1030521075,issue,884,https://github.com/Saikedo,1,pull_request,678,https://github.com/bd-arc,91,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/373#issue-350570820,issue,373,https://github.com/hggz,1,issue,250,https://github.com/bd-arc,29,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/375#issuecomment-413828537,issue,375,https://github.com/narobertson42,2,issue,250,https://github.com/bd-arc,29,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/378#issuecomment-415341563,issue,378,https://github.com/tgmcguire,2,issue,102,https://github.com/mazing,46,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/386#issuecomment-417575279,issue,386,https://github.com/srameshr,1,issue,250,https://github.com/bd-arc,29,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/395#issue-360728537,issue,395,https://github.com/zeropaper,1,issue,363,https://github.com/lukasgjetting,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/402#issuecomment-425824838,issue,402,https://github.com/cgrcnr,2,issue,203,https://github.com/bd-arc,28,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/409#issuecomment-428857358,issue,409,https://github.com/duongkhoilinh,4,issue,203,https://github.com/bd-arc,28,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/411#issue-369326535,issue,411,https://github.com/harrymash2006,3,issue,1,https://github.com/me-abhinav,0,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/417#issuecomment-453155064,issue,417,https://github.com/kathychauhk01,27,pull_request,443,https://github.com/suhanmoon,7,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/pull/419#issuecomment-434120618,pull_request,419,https://github.com/ShaMan123,1,issue,157,https://github.com/Gerharddc,17,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/425#issuecomment-453154621,issue,425,https://github.com/taylorkline,18,pull_request,443,https://github.com/suhanmoon,7,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/430#issuecomment-441194907,issue,430,https://github.com/Djinne,3,issue,102,https://github.com/mazing,46,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/434#issuecomment-548495531,issue,434,https://github.com/MohamadKh75,4,issue,552,https://github.com/kgorol,46,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/436#issue-386880929,issue,436,https://github.com/Debrup-nitdgp,1,issue,275,https://github.com/QQizi,8,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/425#issuecomment-453154621,issue,425,https://github.com/taylorkline,18,pull_request,443,https://github.com/suhanmoon,7,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/449#issuecomment-450333718,issue,449,https://github.com/pukhalski,3,issue,262,https://github.com/jordangrant,18,other
archriss/react-native-snap-carousel,https://github.com/meliorence/react-native-snap-carousel/issues/465#issuecomment-463271709,issue,465,https://github.com/radiosilence,4,issue,238,https://github.com/afirulaf,34,other
